_id,PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
1331,0009M00073000B00,0.0, ,ARCENA ST,PITTSBURGH,PA, ,15219.0,102,2nd Ward - PITTSBURGH,47,Pittsburgh,R ARTHUR PLAN PTS 10-11 LOT 15.26XAVG122.86 IN ,ALL ARCENA ST                                  ,1/2 OF 2 STY BRK DWG 1835                      ,10201,THE STRIP DISTRICT,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,1875,,,,,09-07-2021,09-02-2021,23000.0,1,SHERIFF SALE,18593,497.0,04-01-1955,0.0,,,406   MANORDALE RD   ,  ,PITTSBURGH PA  ,15241.0,0,600,600,0,0,600,600,0,600,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
1420,0009N00031000000,965.0, ,LIBERTY AVE,PITTSBURGH,PA, ,15222.0,102,2nd Ward - PITTSBURGH,47,Pittsburgh,LOT 22.5X110,,,51C01,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,405,RETL/OFF OVER,4950,,,,,08-18-2023,08-17-2023,700000.0,35,CORP TRANSFER,19401,475.0,07-14-2020,250000.0,10-31-2013,375000.0,221   SUNRISE DR   ,  ,CARNEGIE PA  ,15106.0,305200,76300,381500,0,305200,76300,381500,305200,76300,381500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
1539,0009S00032000000,1715.0, ,BEDFORD AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,COOK & CASSATT PLAN 67 PART OF KATHERINE ST LOT, 24X118.58 BEDFORD ST                          ,3 STY BRK APT HSE 1715                         ,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,30,THREE FAMILY,2856,,,,,06-30-2021,06-21-2021,50000.0,35,CORP TRANSFER,18493,84.0,04-06-2018,100000.0,07-10-2017,2331.0,1020   AUTUMN WOODS DR   ,  ,CORAOPOLIS PA  ,15108.0,46900,35400,82300,0,46900,35400,82300,46900,35400,82300,13.0,MULTI-FAMILY,3.0,1920.0,2.0,Brick,4.0,ROLL,5.0,Full,C,AVERAGE,8.0,VERY POOR,VP,VERY POOR,8.0,4.0,0.0,0.0,1,,0.0,0.0,3792.0,1.0,,2025,01-JUN-25
1550,0011A00171000000,327.0, ,DINWIDDIE ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,JOHN SHAFFER PLAN PTS 40-41 LOT 18.17X50.12X18.,75 RR IN ALL DINWIDDIE ST,3 STY BRK HSE 327,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,925,,,,,06-08-2021,05-27-2021,105000.0,0,VALID SALE,18465,213.0,06-25-2018,80000.0,11-14-2003,40000.0,1294   BOULEVARD    ,  ,W HARTFORD CT  ,6119.0,53300,26700,80000,0,53300,26700,80000,53300,26700,80000,13.0,MULTI-FAMILY,3.0,1900.0,2.0,Brick,4.0,ROLL,4.0,Part,C+,AVERAGE +,4.0,FAIR,FR,FAIR,8.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,2226.0,1.0,,2025,01-JUN-25
1551,0011A00172000000,325.0, ,DINWIDDIE ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,JOHN SHAFFER PLAN PT 39 LOT 20X61.97 DINWIDDIE ,ST                                             ,2 STY BRK HSE 325                              ,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,1239,,,,,12-17-2024,12-12-2024,265000.0,0,VALID SALE,19896,71.0,05-27-2021,80000.0,06-25-2018,75000.0,325   DINWIDDIE ST   ,  ,PITTSBURGH PA  ,15219.0,121900,28100,150000,0,121900,28100,150000,121900,28100,150000,16.0,OLD STYLE,2.0,1900.0,6.0,Masonry FRAME,4.0,ROLL,4.0,Part,C+,AVERAGE +,2.0,GOOD,GD,GOOD,6.0,3.0,2.0,0.0,B,Central Heat with AC,2.0,0.0,1696.0,1.0,,2025,01-JUN-25
1560,0009M00243000000,713.0, ,CASSATT ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 13.36X96.80 CASSATT ST                     ,2 STY BRK HSE 713                              ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1261,,,,,,09-13-1951,0.0,N,NOT APPLICABLE,,,,,,,713   CASSATT ST   ,  ,PITTSBURGH PA  ,15219.0,15600,16900,32500,0,15600,16900,32500,15600,16900,32500,12.0,ROW INTERIOR,2.0,1890.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,8.0,VERY POOR,VP,VERY POOR,7.0,3.0,1.0,1.0,2,Central Heat,1.0,0.0,1144.0,1.0,,2025,01-JUN-25
1675,0002H00074000000,1501.0, ,5TH AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 40.25X90.5 5TH AVE                         ,2 STY & BSMT BRK & STL BLDG 1501-1503          ,,51C04,PITTSBURGH URBAN,T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,406,RETL/STOR OVER,3643,,,,,07-14-2010,07-14-2010,10000.0,Z,OTHER,14325,119.0,10-10-2000,50000.0,05-05-1950,0.0,2340   5TH AVE   ,  ,PITTSBURGH PA  ,15213.0,18600,31400,50000,0,18600,31400,50000,18600,31400,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
1751,0009M00258000A00,8.0, ,MONACA PL,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,THOS LIGGETT PLAN PT 20 LOT 13.45X51.14 MONACA ,PL                                             ,1-2 1/2 STY HSE 8                              ,10301,CRAWFORD - ROBERTS,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,663,,,,,12-18-2020,12-18-2020,15045.0,2,CITY TREASURER,TR21,117.0,07-02-1965,0.0,,,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,16000,25500,41500,0,16000,25500,41500,16000,25500,41500,16.0,OLD STYLE,2.0,1898.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,5.0,POOR,PR,POOR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,810.0,1.0,,2025,01-JUN-25
1822,0002H00123000D00,1506.0, ,COLWELL ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 16.53X60 PRIDE ST COR COLWELL ST           ,2 STY BRK HSE 1504 COLWELL ST                  ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,992,,,,,05-20-2011,05-20-2011,5753.0,2,CITY TREASURER,TR18,234.0,06-29-1964,0.0,,,   PO BOX 13444    ,  ,PITTSBURGH PA  ,15243.0,0,500,500,0,0,500,500,0,500,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
1823,0002H00262000000,23.0, ,VINE ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,GEO L RIES PLAN 19 LOT 22X100 VINE ST          ,2 1/2 STY BRK HSE 23                           ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2200,,,,,07-02-2024,05-30-2024,20200.0,99,CORRECTN / DUP,19723,41.0,04-15-2024,49900.0,03-18-1977,1.0,23   VINE ST   ,  ,PITTSBURGH PA  ,15219.0,49700,32400,82100,0,49700,32400,82100,49700,32400,82100,16.0,OLD STYLE,2.0,1905.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,4.0,FAIR,FR,FAIR,7.0,3.0,1.0,0.0,2,Central Heat,2.0,0.0,1912.0,1.0,,2025,01-JUN-25
1936,0009S00108000000,0.0, ,BEDFORD AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 20X30.02 BEDFORD AVE                       ,,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,100,VACANT LAND,600,,,,,,07-28-1975,0.0,9,OTHER INVALID,,,,,,,       ,  ,   ,,0,300,300,0,0,300,300,0,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2143,0011A00234000000,0.0, ,LOMBARD ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,6 LOT 22XAVG112 LOMBARD ST                     ,,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2464,,,,,,08-22-2000,1000.0,9,OTHER INVALID,10847,191.0,01-27-1999,10.0,10-18-1944,0.0,280   LOMBARD ST   ,  ,PITTSBURGH PA  ,15219.0,0,33600,33600,0,0,33600,33600,0,33600,33600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2144,0011A00235000000,0.0, ,LOMBARD ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,MUELLER & SCHMIDT PLAN 5 LOT 22XAVG109.55 LOMBA,RD ST                                          ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2410,,,,,,07-13-1995,0.0,4,OTHER,9495,633.0,,,,,282   LOMBARD ST   ,  ,PITTSBURGH PA  ,15219.0,0,33400,33400,0,0,33400,33400,0,33400,33400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2190,0011E00173000000,223.0, ,LOMBARD ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,46 LOT 23X80X20 RR LOMBARD ST BET COLWELL & REE,D STS,2 STY BRK HSE 223,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1720,,,,,07-30-2021,07-23-2021,21000.0,14,TIME ON MARKET,18539,242.0,03-06-2020,22000.0,03-11-2015,2400.0,10557   CASTLE LN   ,  ,WEXFORD PA  ,15090.0,3700,19000,22700,0,3700,19000,22700,3700,19000,22700,20.0,SEMI DETACHED,2.0,1895.0,2.0,Brick,4.0,ROLL,5.0,Full,D,BELOW AVERAGE,6.0,UNSOUND,UN,UNSOUND,6.0,2.0,2.0,0.0,5,Unit Heat,0.0,0.0,1268.0,1.0,,2025,01-JUN-25
2204,0002G00056000000,1325.0, ,5TH AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,WOODS PLAN PT 158 LOT 23.88X89-5TH AVE,3 STY BRK BLDG #1325,,51C02,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2125,,,,,07-14-2004,07-14-2004,250000.0,H,MULTI-PARCEL SA,12119,46.0,04-04-1994,125000.0,,,412   BOULEVARD OF THE ALLIES   STE 901,  ,PITTSBURGH PA  ,15219.0,264600,17000,281600,0,264600,17000,281600,264600,17000,281600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2205,0002G00057000000,1319.0, ,5TH AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,THOS SCOTT PLAN 160 PT 158 LOT 24.09X89 IN ALL,5TH AVE,3 STY BRK BLDG #1321,51C02,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2144,,,,,07-14-2004,07-14-2004,250000.0,H,MULTI-PARCEL SA,12119,46.0,04-04-1994,125000.0,,,412   BOULEVARD OF THE ALLIES   STE 901,  ,PITTSBURGH PA  ,15219.0,264600,171500,436100,0,264600,171500,436100,264600,171500,436100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2206,0002G00058000000,1315.0, ,5TH AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,THOS SCOTT PLAN 162 LOT 27X89 FIFTH AVE        ,4 STY BRK BLDG 1315-1317                       ,3 STY BRK HSE-105 LOGAN ST                     ,51C02,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2403,,,,,03-25-2020,03-17-2020,207000.0,35,CORP TRANSFER,17975,191.0,04-08-1980,6500.0,,,2834   BEDFORD AVE   ,  ,PITTSBURGH PA  ,15219.0,66100,96100,162200,0,66100,96100,162200,66100,96100,162200,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2224,0011A00058000000,20.0, ,HELDMAN ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,STEPHEN COLWELL PLAN 138 LOT 20X100 HELDMAN ST ,3 STY BRK APT HSE 20                           ,,51C08,PITTSBURGH URBAN,E,10 - Exempt,,,20,CORPORATION,C,COMMERCIAL,401,APART: 5-19 UNITS,2000,,,,,04-26-2013,04-26-2013,6447.0,2,CITY TREASURER,TR13,601.0,12-04-2000,1.0,07-27-2000,0.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,148400,20000,168400,0,148400,20000,168400,148400,20000,168400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2287,0009S00030000000,1711.0, ,BEDFORD AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,COOK & CASSATT PLAN PTS 68-69 LOT 19.2X118.5 IN, ALL BEDFORD                                   ,3 STY BRK HSE 1711                             ,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2275,,,,,03-29-2018,03-21-2018,50000.0,36,QUIT CLAIM,17154,132.0,09-25-1985,300.0,,,785   REDGATE RD   ,  ,SEWICKLEY PA  ,15143.0,31000,32700,63700,0,31000,32700,63700,31000,32700,63700,16.0,OLD STYLE,3.0,1920.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,8.0,VERY POOR,VP,VERY POOR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,2166.0,1.0,,2025,01-JUN-25
2552,0011E00175000000,219.0, ,LOMBARD ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,GEO SCHMIDT PLAN 45 LOT 27.04X80X10 RR LOMBARD ,2 STY BRK HSE 219                              ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,1482,,,,,09-30-2010,09-30-2010,1500.0,3,LOVE&AFFECTION,14393,228.0,05-06-1996,1.0,,,219   LOMBARD ST   ,  ,PITTSBURGH PA  ,15219.0,1200,29000,30200,0,1200,29000,30200,1200,29000,30200,16.0,OLD STYLE,2.0,1895.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,4.0,FAIR,FR,FAIR,6.0,2.0,1.0,0.0,2,Central Heat,2.0,0.0,1056.0,1.0,,2025,01-JUN-25
2558,0011E00185000000,212.0, ,WICK ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,J LIPPINCOTT PLAN PT 64 LOT 24X77 WICK ST COR D,IAZ WY                                         ,J LIPPINCOTT PLAN PTS 62-63-64 LOT 20X72 IN ALL,10301,CRAWFORD - ROBERTS,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,6556,,,,,08-16-2019,08-16-2019,37619.0,2,CITY TREASURER,TR19,383.0,11-14-2006,1.0,12-05-2000,1800.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,35400,45200,80600,0,35400,45200,80600,35400,45200,80600,16.0,OLD STYLE,2.0,1910.0,2.0,Brick,4.0,ROLL,5.0,Full,D,BELOW AVERAGE,4.0,FAIR,FR,FAIR,4.0,2.0,1.0,1.0,2,Central Heat,0.0,0.0,960.0,1.0,,2025,01-JUN-25
2559,0011E00187000000,216.0, ,WICK ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,JOS LIPPINCOTT PLAN PT 62 LOT 24X77 WICK ST,2 STY BRK HSE 216,,10301,CRAWFORD - ROBERTS,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1848,,,,,10-18-2019,10-18-2019,31215.0,2,CITY TREASURER,TR21,12.0,08-04-2006,22000.0,01-27-2006,5373.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,59000,30800,89800,0,59000,30800,89800,59000,30800,89800,16.0,OLD STYLE,2.0,1900.0,2.0,Brick,4.0,ROLL,4.0,Part,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,B,Central Heat with AC,1.0,0.0,1752.0,1.0,,2025,01-JUN-25
2597,0009S00214000000,0.0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 17.76XAVG86.89 WEBSTER AVE                 ,,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,1543,,,,,,03-20-1992,21491.0,0,VALID SALE,8675,501.0,,,,,       ,  ,   ,,0,29400,29400,0,0,29400,29400,0,29400,29400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2598,0009S00215000000,1844.0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 17.8XAVG86.34 WEBSTER AVE                  ,2 1/2 STY BRK HSE 1844                         ,,10301,CRAWFORD - ROBERTS,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1537,,,,,04-29-2016,04-29-2016,58732.0,GV,GOVT SALE,TR16,280.0,11-07-1979,22600.0,,,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,52900,29400,82300,0,52900,29400,82300,52900,29400,82300,16.0,OLD STYLE,2.0,1900.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,10.0,4.0,2.0,0.0,2,Central Heat,2.0,0.0,1746.0,1.0,,2025,01-JUN-25
2606,0011A00018000000,0.0, ,ROBERTS ST,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,STEPHEN CALWELL PLAN 156- 157-PT 155 LOT 44X90 ,IN ALL ROBERTS ST BET REED & CENTER AVE        ,,10301,CRAWFORD - ROBERTS,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,3760,,,,,,12-31-1962,0.0,3,LOVE&AFFECTION,,,,,,,2431   WYLIE AVE   ,  ,PITTSBURGH PA  ,15219.0,0,39400,39400,0,0,39400,39400,0,39400,39400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2653,0009S00200000000,0.0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,IMPROV. SUBDIVISION SITE PLAN NO. 2 FOR BEDFORD HILL PHASE 1,PT PARCEL2-D = 20.45 X 68.50 X 1.41 X 59.40 X 21.86 X 127.84,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2796,,,,,03-14-2025,02-21-2025,2850.0,99,CORRECTN / DUP,19977,226.0,01-30-2025,2850.0,11-21-2000,55000.0,1845   WEBSTER AVE   ,  ,PITTSBURGH PA  ,15219.0,0,35100,35100,0,0,35100,35100,0,35100,35100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2701,0009R00138000000,1613.0, ,BEDFORD AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 15.92X70 BEDFORD AVE,2 STY BRK HSE 1613,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1114,,,,,10-29-2003,10-29-2003,150.0,9,OTHER INVALID,11837,285.0,,,,,1621   BEDFORD AVE   ,  ,PITTSBURGH PA  ,15219.0,4200,5000,9200,0,4200,5000,9200,4200,5000,9200,12.0,ROW INTERIOR,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,C-,AVERAGE -,8.0,VERY POOR,VP,VERY POOR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1152.0,1.0,,2025,01-JUN-25
2706,0009S00212000000,0.0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,PT 24 LOT 17.9X88.22 WEBSTER AVE               ,,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,1579,,,,,,06-21-1956,0.0,N,NOT APPLICABLE,,,,,,,7988   ABER RD   ,  ,VERONA          PA  ,15147.0,0,29600,29600,0,0,29600,29600,0,29600,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2753,0011E00093000000,1817.0, ,5TH AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 44.32X132.17X45.67 RR FIFTH AVE            ,2 STY BRK HSE 1817                             ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,5946,,,,,,07-18-2000,12500.0,9,OTHER INVALID,10817,563.0,06-11-1982,10500.0,,,   PO BOX 672146    ,  ,HOUSTON TX  ,77267.0,10400,45100,55500,0,10400,45100,55500,10400,45100,55500,16.0,OLD STYLE,2.0,1910.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,6.0,UNSOUND,UN,UNSOUND,11.0,6.0,1.0,1.0,2,Central Heat,0.0,0.0,2176.0,1.0,,2025,01-JUN-25
2767,0009D00167000000,1908.0, ,PENN AVE,PITTSBURGH,PA, ,15222.0,102,2nd Ward - PITTSBURGH,47,Pittsburgh,O HARAVILLE PLAN 42-43 LOT 48X100 IN ALL PENN A,VE NR 20TH ST                                  ,2 & 1 STY BRK BLDG #1908-1910                  ,51C02,PITTSBURGH URBAN,T,20 - Taxable,,,11,REGULAR-ETAL,C,COMMERCIAL,420,SMALL DETACHED RET(UNDER 10000),4800,,,,,09-02-2010,09-02-2010,340000.0,6,CHANGED AFTER,14369,321.0,09-02-2010,344700.0,02-04-2002,344700.0,99   BROOKSIDE LN   ,  ,CORAOPOLIS PA  ,15108.0,45400,354600,400000,0,45400,354600,400000,45400,354600,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
2936,0010J00172000000,0.0, ,WEBSTER AVE,PITTSBURGH,PA, ,15219.0,103,3rd Ward - PITTSBURGH,47,Pittsburgh,LOT 20.42X127.17 WEBSTER AVE                   ,3 STY BRK HSE 1923                             ,,10301,CRAWFORD - ROBERTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2597,,,,,06-20-2024,09-20-2023,5000.0,DT,DATE OF TRANSFER,19709,336.0,01-22-1990,20000.0,,,403   WADSWORTH AVE   ,  ,PHILADELPHIA PA  ,19119.0,0,1100,1100,0,0,1100,1100,0,1100,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
3145,0011L00059000000,2312.0, ,BEELEN ST,PITTSBURGH,PA, ,15213.0,104,4th Ward - PITTSBURGH,47,Pittsburgh,GAZZAM PLAN PT 261-262 LOT 20.11XAVG54.98 IN AL,L BEELEN ST,2 STY BRK HSE 2312,10404,10404,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1100,,,,,11-10-2011,11-10-2011,4554.0,AA,SALE NOT ANALYZ,14737,62.0,11-10-2011,3900.0,08-06-2008,3579.0,2312   BEELEN ST   ,  ,PITTSBURGH PA  ,15213.0,4900,1400,6300,0,4900,1400,6300,4900,1400,6300,11.0,ROW END,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,6.0,UNSOUND,UN,UNSOUND,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1600.0,1.0,,2025,01-JUN-25
3222,0011H00009000000,3105.0, ,TERRACE ST,PITTSBURGH,PA, ,15213.0,104,4th Ward - PITTSBURGH,47,Pittsburgh,LOT 15.96X125.70 TERRACE ST,2 STY BRK HSE 3105,,10402,10402,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,2006,,,,,06-27-2006,06-27-2006,35000.0,0,VALID SALE,12896,391.0,04-27-2000,26500.0,07-11-1966,0.0,290   9TH AVE  APT 13-B,  ,NEW YORK NY  ,10001.0,3500,9000,12500,0,3500,9000,12500,3500,9000,12500,11.0,ROW END,2.0,1920.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,5.0,POOR,PR,POOR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,958.0,1.0,,2025,01-JUN-25
